,speed,gust,visibility,ceiling,cover,precipitation,obscuration,thunderstorms,snow,clouds,reason,fuel,holding_flights
16479,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,308.25109976874853,1.0
16480,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,10691.112141176647,14.0
16481,5.14,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,286.6334432169986,1.0
16482,5.66,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,37.14026318452336,1.0
16483,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,2398.256781308615,10.0
16484,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1088.4567253991245,3.0
16485,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,173.8878874258629,2.0
16486,4.63,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,65.30552213868327,1.0
16487,4.63,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,40.67613889432154,1.0
16488,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,153.48863144995514,1.0
16489,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,2269.6507310098777,9.0
16490,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,108.32421069561606,1.0
16491,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Weather,351.3845992157062,3.0
16492,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,32.882564941727686,1.0
16493,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1252.8543805041602,4.0
16494,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,216.33823663716728,2.0
16495,4.63,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,370.3913014293924,2.0
16496,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,288.1048393653772,1.0
16497,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,696.0047313311211,6.0
16498,2.57,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,246.07764414906228,1.0
16499,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,138.46328836605835,1.0
16500,1.54,0.0,9999.0,2134.0,6.0,False,False,False,False,False,,128.81381480790293,1.0
16501,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,216.8970188517377,1.0
16502,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,89.60672791333347,1.0
16503,4.12,0.0,9999.0,3048.0,2.0,False,False,False,False,True,,140.081350991699,1.0
16504,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,55.266342994491445,1.0
16505,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,6249.65549030093,17.0
16506,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
16507,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
16508,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Weather,302.20638329765114,1.0
16509,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,2297.561995286994,6.0
16510,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
16511,3.6,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,187.1766872090727,2.0
16512,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,488.0816650311352,2.0
16513,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,175.7241778715326,1.0
16514,10.8,0.0,9999.0,671.0,6.0,False,False,False,False,True,,122.93690249711403,1.0
16515,1.54,0.0,9999.0,3048.0,2.0,False,False,False,False,False,Other,791.6970584930657,6.0
16516,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
16517,5.66,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,206.6589986890215,1.0
16518,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,108.37283760772492,1.0
16519,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,64.21517792980703,1.0
16520,10.8,0.0,9999.0,671.0,6.0,False,False,False,False,True,,491.0189573684581,1.0
16521,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,339.8896432555924,3.0
16522,4.12,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
16523,4.63,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,111.91402729910622,1.0
16524,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,83.76450259602677,1.0
16525,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,43.06073736933634,1.0
16526,2.57,0.0,9999.0,3048.0,2.0,False,False,False,False,False,Weather,,
16527,5.14,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,3202.960056045513,12.0
16528,5.14,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,87.38417886276581,1.0
16529,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,222.6724386536324,1.0
16530,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
16531,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,136.32571819217745,1.0
16532,3.6,0.0,9999.0,3048.0,4.0,False,False,False,False,False,Weather,,
16533,5.14,0.0,9999.0,3048.0,2.0,False,False,False,False,True,,,
16534,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,2071.743311585972,8.0
16535,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,868.836208061116,2.0
16536,5.14,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,391.350428959426,3.0
16537,4.63,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,1573.5042560202244,6.0
16538,7.2,0.0,9999.0,3048.0,2.0,False,False,False,False,True,,126.2171126137454,1.0
16539,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,228.9936221714237,1.0
16540,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1217.4931902177018,5.0
16541,5.14,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,104.20167885098898,1.0
16542,3.09,0.0,9999.0,183.0,6.0,False,False,False,False,False,,,
16543,3.6,0.0,9999.0,3048.0,2.0,False,False,False,False,False,Other,640.6214572649155,6.0
16544,5.66,0.0,9999.0,3048.0,4.0,False,False,False,False,True,,213.2355553340408,2.0
16545,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,5.149447574029147,1.0
16546,4.12,0.0,9999.0,3048.0,2.0,False,False,False,False,False,Other,924.5139216289972,10.0
16547,4.63,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,102.7137762649,1.0
16548,4.63,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1147.9650530407396,1.0
16549,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,926.7407503713932,7.0
16550,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,4.19850289529174,1.0
16551,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,188.46493158915672,2.0
16552,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,25.01489551602214,2.0
16553,7.2,0.0,2500.0,1219.0,6.0,True,False,True,False,True,,520.073448432139,2.0
16554,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
16555,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,168.22237623398016,2.0
16556,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,14.686059890021792,1.0
16557,5.66,0.0,7000.0,3048.0,6.0,True,False,True,False,True,,883.4262822188349,5.0
16558,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1408.6098731514417,9.0
16559,5.14,0.0,9000.0,3048.0,6.0,False,False,False,False,False,,81.51452199731135,2.0
16560,4.12,0.0,9999.0,1524.0,6.0,True,False,True,False,True,,110.35480663813286,1.0
16561,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
16562,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Weather,237.33976877151605,1.0
16563,6.17,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,92.28321560086128,1.0
16564,2.57,0.0,9999.0,1524.0,6.0,False,False,True,False,True,,2445.546872327047,6.0
16565,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,102.60242279882064,1.0
16566,5.66,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Weather,,
16567,6.17,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,614.3099275648225,4.0
16568,1.54,0.0,9999.0,1524.0,6.0,True,False,True,False,True,,4960.650446467475,8.0
16569,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
16570,4.63,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,77.37650625614965,1.0
16571,6.17,0.0,9999.0,1829.0,6.0,True,False,True,False,True,,1562.4530379705604,8.0
16572,5.14,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,222.97807315721917,1.0
16573,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Weather,,
16574,2.57,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,391.0890220098981,3.0
16575,4.63,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,729.1401987822983,5.0
16576,5.66,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,135.2127393857417,1.0
16577,3.09,0.0,9999.0,1829.0,6.0,False,False,True,False,True,,2486.0443339063168,6.0
16578,5.66,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,159.92698434011908,1.0
16579,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,261.2810095219729,1.0
16580,5.14,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,135.30368644936738,1.0
16581,4.63,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
16582,4.63,0.0,9999.0,1829.0,6.0,True,False,True,False,True,,37.4433296963836,1.0
16583,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,39.43838537138632,1.0
16584,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,917.9464693425832,3.0
16585,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,242.24998714004133,1.0
16586,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,740.106639105505,7.0
16587,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
16588,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,178.63532757380108,1.0
16589,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,18.83497419112036,1.0
16590,3.6,8.75,9999.0,3048.0,0.0,False,False,False,False,False,Other,2758.8046979952965,16.0
16591,6.17,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,2469.8288587850684,10.0
16592,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,237.8441669509796,2.0
16593,6.17,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,474.4751370534431,3.0
16594,1.54,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,216.1129687722216,3.0
16595,2.06,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,101.9056473951903,2.0
16596,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,3719.9748438318793,9.0
16597,2.06,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,133.50065181302764,1.0
16598,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,3950.8086906169056,14.0
16599,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,134.60113150162556,1.0
16600,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1272.3816824342132,9.0
16601,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,157.3923889885779,1.0
16602,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,82.95373095337118,1.0
16603,6.69,0.0,9999.0,457.0,6.0,False,False,False,False,False,,226.54550779026908,1.0
16604,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,3806.472174761625,5.0
16605,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,197.8742839866553,1.0
16606,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,2723.485430319888,6.0
16607,7.2,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,86.09620670720932,1.0
16608,0.0,0.0,9999.0,914.0,6.0,False,False,False,False,False,,436.6621720935895,2.0
16609,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,176.9374498047635,1.0
16610,0.51,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,413.0859805732181,3.0
16611,0.0,0.0,9999.0,914.0,6.0,False,False,False,False,False,,490.00424637831065,3.0
16612,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,983.167672939996,2.0
16613,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,195.09295883956744,1.0
16614,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,121.6050997548087,2.0
16615,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,831.2316555808262,3.0
16616,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1138.783766492686,6.0
16617,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,136.6492976611313,1.0
16618,0.51,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,2955.5756138908564,12.0
16619,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
16620,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,42.53304993747871,1.0
16621,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,80.73893082138565,1.0
16622,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,528.6296036612857,2.0
16623,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,144.96164435122665,1.0
16624,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1150.4973039291938,6.0
16625,0.51,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,268.9622308759829,2.0
16626,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,770.9192336154102,2.0
16627,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,382.11666168302094,1.0
16628,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,106.18256087019374,1.0
16629,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,71.4352685206716,1.0
16630,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
16631,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
16632,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,33.78179355318012,1.0
16633,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,735.5247095211051,2.0
16634,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,253.02692499815765,1.0
16635,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,160.9915253390558,1.0
16636,5.66,0.0,9999.0,3048.0,2.0,False,False,False,False,True,,76.26370332816508,1.0
16637,4.63,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,289.5263756000861,1.0
16638,4.63,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,747.118286021532,5.0
16639,4.63,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,230.3368453471192,2.0
16640,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,371.92095695835127,2.0
16641,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,1598.4930890789688,6.0
16642,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,182.2942812856037,2.0
16643,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,102.46558291984697,1.0
16644,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,27.15305247237156,1.0
16645,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,18.37554999820089,1.0
16646,5.66,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,41.29982122089594,1.0
16647,4.63,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,92.2381046091046,1.0
16648,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
16649,3.6,8.75,9999.0,3048.0,0.0,False,False,False,False,False,Other,121.55261275865664,1.0
16650,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,32.80027466820765,1.0
16651,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,49.7053429141341,1.0
16652,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,119.96185810051009,1.0
16653,3.6,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,218.9682449206916,1.0
16654,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,2704.6427188716843,6.0
16655,3.09,9.26,9999.0,3048.0,0.0,False,False,False,False,False,Other,126.01693066194414,1.0
16656,7.2,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
16657,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
16658,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,4.965189128550898,1.0
16659,6.17,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
16660,5.14,0.0,9999.0,3048.0,4.0,False,False,True,False,True,,,
16661,1.03,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
16662,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,311.90374400883707,1.0
16663,6.17,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
16664,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Weather,,
16665,1.54,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
16666,4.63,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
16667,4.63,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,95.39379180709564,1.0
16668,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
16669,4.63,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,534.4718195416536,4.0
16670,7.2,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,,
16671,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,2548.149137861731,9.0
16672,2.57,0.0,9999.0,3048.0,4.0,False,False,False,False,True,,107.48982954654042,1.0
16673,5.14,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,144.44651587086136,1.0
16674,3.6,0.0,9999.0,3048.0,2.0,False,False,False,False,False,Other,438.0776771694718,4.0
16675,4.12,0.0,9999.0,3048.0,2.0,False,False,False,False,True,,18.061804248128677,1.0
16676,5.14,0.0,9999.0,3048.0,4.0,False,False,False,False,True,,,
16677,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,2807.263364168413,12.0
16678,1.54,0.0,9999.0,3048.0,4.0,False,False,False,False,True,,124.89689374238776,1.0
16679,4.63,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,21.13997242958377,1.0
16680,5.66,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,954.03676582358,4.0
16681,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,104.8963575246164,1.0
16682,2.57,0.0,9999.0,3048.0,6.0,False,False,False,False,False,,260.5595396707505,1.0
16683,5.14,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,98.91817126207935,3.0
16684,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,212.75521724217236,1.0
16685,4.63,0.0,9999.0,3048.0,2.0,False,False,False,False,True,,148.59148943681362,1.0
16686,5.14,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,126.58862454721032,1.0
16687,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
16688,4.12,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,104.72241046289412,1.0
16689,5.66,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,3869.248261864633,14.0
16690,5.66,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,3869.248261864633,14.0
16691,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,587.0177523734425,2.0
16692,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,,
16693,5.14,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,3883.29774972959,16.0
16694,5.66,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,113.9616077541592,1.0
16695,4.63,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,3773.041926259424,12.0
16696,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,111.53046046197709,1.0
16697,3.09,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,192.76487858294468,1.0
16698,5.66,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,114.38901731497889,1.0
16699,3.09,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,0.6063698658395666,1.0
16700,5.14,0.0,9999.0,3048.0,0.0,False,False,False,False,False,Other,2028.1209841009256,8.0
16701,3.6,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,546.5869487774222,3.0
16702,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,32.92834052894661,1.0
16703,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,88.59897969667753,1.0
16704,4.12,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,125.49081719005468,1.0
16705,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,255.43949634504023,2.0
16706,1.54,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,233.61014391845788,1.0
16707,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,133.44842932856196,1.0
16708,3.6,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,206.31606281577544,2.0
16709,2.57,0.0,6000.0,1829.0,6.0,True,False,True,False,True,Weather,1020.0934467557524,5.0
16710,2.57,0.0,9999.0,1829.0,6.0,False,False,True,False,True,Weather,664.1224964069004,7.0
16711,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,49.31528938357746,2.0
16712,2.57,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,3430.5403517787163,13.0
16713,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,5.517480688289632,1.0
16714,2.06,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,3280.854987805928,14.0
16715,0.51,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,80.73469253113274,1.0
16716,3.6,0.0,9999.0,3048.0,2.0,False,False,False,False,False,Other,109.4592712117791,1.0
16717,3.09,0.0,9999.0,3048.0,0.0,False,False,False,False,False,,138.35672395833552,1.0
16718,1.54,0.0,9999.0,3048.0,4.0,False,False,False,False,False,,84.96941707549108,1.0
16719,3.6,0.0,9999.0,3048.0,2.0,False,False,False,False,False,,676.7997756258536,1.0
